id,location,gender
7933,海外,男
11428,廣東,女
11183,天津,女
4679,上海,女
8087,廣東,男
3065,北京,女
2289,北京,男
6736,四川,女
6498,北京,女
10625,廣東,女
6809,浙江,女
11708,廣東,女
2739,河北,女
12625,上海,女
1841,江西,女
6949,北京,女
7164,廣東,女
10610,重慶,女
1777,上海,女
11193,北京,男
9360,福建,女
2671,北京,女
7306,廣東,女
8668,湖北,女
3709,浙江,女
5409,湖北,女
6066,上海,女
3531,山東,女
2820,北京,女
9733,河北,女
4799,其它,女
1741,浙江,女
7121,上海,男
4505,廣東,女
6565,北京,女
6007,北京,女
10762,其它,女
5017,湖北,女
11638,上海,女
11899,其它,女
9055,四川,女
12184,貴州,女
7339,安徽,女
8891,河北,男
8890,海外,女
6165,上海,女
4358,浙江,女
11068,江蘇,女
11699,江蘇,女
5788,遼寧,女
3364,四川,女
4378,廣東,女
4572,安徽,女
12291,浙江,女
10193,廣西,女
2410,北京,女
12550,江西,女
4300,湖北,女
12344,天津,男
2338,浙江,女
8835,遼寧,女
7857,湖南,女
4483,江西,女
11989,福建,女
6263,北京,女
11931,北京,女
2809,廣東,女
10690,上海,女
7895,北京,男
10163,湖北,女
6539,上海,男
10090,臺灣,女
2954,海外,男
9829,北京,男
6028,安徽,女
12810,浙江,女
7847,北京,女
7621,山東,男
8727,廣東,女
8696,黑龍江,男
9657,廣東,女
5627,廣東,女
6384,廣東,女
8948,上海,男
8268,山東,女
9445,北京,男
3433,江西,女
8465,北京,男
12248,廣東,女
2143,安徽,女
1785,海外,女
6121,江蘇,女
9453,廣東,女
9964,四川,女
3607,北京,女
5944,浙江,女
12318,福建,女
7552,北京,女
4297,浙江,女
4090,天津,女
8273,安徽,女
10638,山東,女
5337,安徽,女
12529,湖北,男
1991,北京,女
10448,臺灣,女
11773,浙江,男
10438,北京,男
11477,北京,女
9955,山西,女
8049,海外,女
5760,上海,女
4105,浙江,女
2877,陝西,女
6313,湖北,女
7726,北京,女
7900,上海,男
3868,四川,女
8048,江蘇,男
12217,四川,女
10331,重慶,女
12306,北京,女
4888,廣東,女
12182,廣東,男
8500,遼寧,男
7430,四川,女
5220,北京,男
3315,香港,女
12176,上海,男
4857,河南,女
9925,廣東,男
6133,江西,女
12442,遼寧,女
12621,湖北,女
10451,上海,男
9664,上海,女
5818,河北,女
4401,香港,男
5969,陝西,女
7087,北京,女
12461,黑龍江,男
7099,北京,女
8785,上海,女
8329,浙江,女
2398,其它,女
6698,河南,女
1742,上海,女
5465,福建,女
12443,山東,女
5143,四川,男
9246,上海,男
7250,上海,女
4362,上海,女
11625,海外,女
11350,江蘇,女
9243,臺灣,女
9712,山西,女
4223,安徽,女
6559,四川,女
4014,山西,女
11062,廣東,男
12653,廣東,女
4575,湖北,女
8460,山東,女
3066,山東,女
6919,其它,女
7005,北京,女
4352,北京,女
10933,雲南,女
12780,四川,女
10548,廣東,女
7898,遼寧,女
7880,上海,女
12497,江蘇,女
3600,上海,女
7203,上海,女
7835,廣東,女
3854,上海,女
6670,廣東,女
6779,廣東,男
8137,香港,女
9065,廣東,女
4645,北京,女
3467,江蘇,女
6702,重慶,女
7603,江蘇,女
9058,上海,女
4325,北京,女
5135,福建,男
6021,北京,女
4690,河南,女
11412,上海,女
7879,廣東,女
3947,江蘇,女
9812,內蒙古,女
10233,海外,女
4099,湖南,女
11498,湖南,女
1794,浙江,女
4421,貴州,女
12046,臺灣,男
2662,貴州,女
9721,江蘇,女
1875,江蘇,女
9413,上海,女
10247,廣東,女
11815,天津,女
2206,廣東,女
2122,甘肅,女
10226,海外,女
4237,天津,女
12356,山東,女
12047,上海,男
3167,浙江,女
11785,北京,女
8945,海外,男
11774,海外,女
6960,福建,男
5778,貴州,女
7228,廣東,女
8275,海外,女
2176,河南,女
10946,海南,男
4542,上海,女
5796,浙江,女
6485,江蘇,女
3476,廣東,男
8346,湖南,男
7881,海外,女
8494,江蘇,女
8349,上海,男
8156,遼寧,女
9649,江蘇,女
11402,北京,男
6248,湖南,女
3759,黑龍江,女
6537,北京,女
9878,海外,女
6957,廣東,男
8002,香港,男
8000,北京,女
11048,重慶,女
8439,北京,男
4405,北京,男
5698,安徽,男
9344,上海,女
5301,海外,男
10586,四川,女
10795,江西,女
3082,河南,女
4536,廣東,男
5394,北京,女
6259,北京,女
9556,陝西,女
5913,上海,女
3495,北京,女
9549,廣東,女
4520,河南,女
10167,北京,女
2681,廣東,女
9150,貴州,男
9912,廣東,女
7557,江蘇,女
11611,江蘇,女
5853,北京,男
6918,廣東,女
3162,湖南,女
5596,海外,女
8146,北京,女
2855,廣東,女
9457,天津,男
8210,天津,女
8200,福建,男
2235,湖南,女
3837,江蘇,女
2881,廣西,女
4270,廣東,女
3934,遼寧,女
7665,上海,男
10230,上海,女
11284,北京,女
3096,北京,女
7209,江蘇,男
8647,上海,女
5443,臺灣,女
8640,北京,男
9738,上海,女
6364,江蘇,女
8125,香港,男
8595,海外,女
7916,北京,女
7146,其它,男
4854,貴州,男
3699,陝西,女
4649,北京,女
8661,海外,男
11266,北京,女
8986,北京,女
12536,江蘇,女
4227,其它,女
3204,廣東,女
3223,海外,女
11373,其它,女
12052,廣東,女
11426,湖南,男
11820,遼寧,男
5531,湖南,女
5221,其它,女
8685,北京,男
7441,遼寧,女
4350,北京,女
6856,江蘇,女
9742,江蘇,女
9454,其它,女
5326,廣東,女
8982,北京,女
5838,海外,男
4042,湖北,女
2612,北京,男
3320,北京,女
4865,四川,女
4319,北京,女
6928,上海,女
12512,浙江,女
9271,雲南,女
3211,廣東,女
4097,重慶,女
11527,四川,女
4280,福建,女
11144,北京,女
5672,海外,女
4122,上海,女
7341,湖南,女
4654,浙江,女
6255,廣東,女
4113,上海,女
11605,北京,女
4704,安徽,女
1782,陝西,女
9888,海外,女
11374,廣東,女
8513,湖北,女
4911,海外,男
11836,廣東,女
9906,北京,男
8679,上海,男
2241,湖南,男
5873,湖北,男
6921,其它,女
11871,內蒙古,女
6268,貴州,女
7993,浙江,男
9728,新疆,女
12777,北京,女
2276,浙江,女
2900,廣東,女
10789,四川,女
8427,吉林,女
12806,江蘇,男
7518,重慶,女
5695,廣東,女
12079,北京,男
3117,遼寧,女
2013,香港,男
9222,香港,男
8261,上海,女
2101,海外,女
9516,河南,男
2899,重慶,男
6464,上海,女
3657,江蘇,女
4053,四川,女
3018,北京,女
11573,陝西,女
11109,海外,女
11273,北京,男
9578,海外,女
8229,河南,男
6217,山東,女
7901,北京,女
8195,北京,女
8823,江蘇,女
3871,臺灣,男
1768,北京,女
11674,四川,女
2025,上海,女
1918,河北,女
3209,四川,女
11909,廣東,女
4249,浙江,女
5585,江蘇,男
3423,海外,女
6902,浙江,女
4514,浙江,女
10959,北京,女
4438,陝西,女
12704,陝西,女
10667,北京,女
2426,北京,女
4847,上海,女
11984,廣西,女
9508,海外,男
9440,四川,女
4440,海外,女
5825,湖南,男
3494,山西,女
4603,海南,女
2588,北京,女
11034,廣東,女
11116,湖南,女
5081,廣東,女
3095,河南,男
11060,北京,男
1754,江蘇,女
4684,廣東,女
8879,江蘇,女
12054,北京,女
12252,北京,女
10535,浙江,女
7124,湖南,女
11540,臺灣,男
9086,天津,女
7979,四川,男
4388,湖北,女
4443,北京,女
9388,浙江,男
8563,北京,女
8453,湖南,女
8858,上海,女
7407,浙江,女
5509,海外,女
2065,遼寧,女
3582,上海,女
10577,浙江,女
7104,北京,女
8286,其它,女
8713,北京,女
6226,廣東,男
8151,雲南,男
6890,浙江,女
5865,北京,女
6161,廣東,女
4323,浙江,女
9092,廣東,女
8104,天津,男
6036,重慶,女
8502,廣東,男
1767,江蘇,女
7322,江蘇,女
5027,廣東,女
2870,北京,女
12379,湖北,男
6026,安徽,男
10753,福建,女
8501,浙江,女
9109,山東,女
4112,山東,女
9894,廣東,女
2044,香港,女
1967,安徽,女
8457,北京,女
7151,江蘇,女
11828,湖北,男
12795,浙江,男
11431,河北,女
4194,湖南,女
6210,福建,女
10800,海外,女
9395,四川,女
6475,北京,女
6323,廣東,女
9536,其它,女
7831,上海,女
3986,湖南,女
6173,廣東,男
11235,北京,男
7524,黑龍江,女
8643,上海,女
3160,陝西,男
2346,北京,女
4063,黑龍江,女
7249,北京,女
8201,海外,女
3836,廣東,女
3016,浙江,女
5965,江蘇,男
1873,安徽,女
8224,其它,男
12486,雲南,女
8262,北京,男
1844,湖南,女
11417,上海,女
7210,廣東,男
8644,其它,女
10866,北京,女
10196,其它,男
12062,浙江,女
12143,河北,男
8417,上海,女
6325,海外,女
4171,廣東,男
2063,其它,男
6850,北京,男
11399,北京,女
11429,山東,女
4805,福建,女
8133,廣東,女
11882,海外,男
11841,廣東,男
8114,北京,男
8707,浙江,男
7668,廣東,女
5744,上海,女
4607,陝西,女
10360,廣東,女
3395,上海,女
7509,浙江,女
12034,遼寧,女
4904,吉林,男
8903,北京,女
4252,上海,女
2430,江蘇,男
7612,浙江,女
2848,上海,女
8511,上海,女
12086,上海,男
3862,山東,女
4240,福建,女
7256,海外,男
7540,山東,女
7944,其它,女
11411,上海,女
7070,海外,女
6783,福建,女
9614,北京,女
6788,河南,女
7643,浙江,女
9509,廣東,女
11308,四川,女
11503,江西,男
7352,浙江,女
6311,北京,女
10318,廣東,男
2477,上海,女
10224,黑龍江,男
3694,山東,女
10977,上海,女
2544,北京,女
5077,海外,女
8617,上海,男
9102,江蘇,女
2058,上海,女
7382,海外,女
10477,江蘇,女
9056,上海,男
5001,廣東,女
3802,重慶,男
10908,廣東,女
2535,河北,女
7096,浙江,男
6848,江蘇,女
9024,上海,女
6549,上海,女
3306,四川,女
3535,廣東,男
7390,其它,男
9483,天津,女
2348,重慶,女
4775,其它,女
5562,浙江,女
4908,陝西,女
6506,四川,女
5145,浙江,女
7281,湖南,女
3720,海外,女
5361,上海,女
8007,北京,女
7957,海外,女
12501,上海,男
6673,陝西,女
3400,山東,女
8247,浙江,女
2827,四川,女
5287,河南,女
9895,其它,女
5790,廣東,女
8676,廣東,女
2745,山東,女
6287,其它,女
12544,上海,女
6877,上海,女
3361,安徽,男
4809,廣西,女
10002,廣東,男
10385,廣東,女
3640,廣東,女
7492,江蘇,女
10298,福建,女
11662,廣東,女
12562,北京,女
6898,香港,男
3784,海外,女
8085,福建,男
1976,上海,男
5676,廣東,女
11586,福建,女
8503,河北,女
10880,廣東,女
4890,北京,女
8008,北京,男
10821,上海,女
10249,湖北,男
2215,廣東,女
11389,四川,女
2358,北京,男
8068,北京,男
9848,上海,男
12243,吉林,女
5457,上海,女
2533,海外,女
4720,香港,男
5823,北京,男
7346,廣東,男
5555,北京,女
2455,廣東,女
4944,上海,男
2852,重慶,男
11120,海外,男
10175,其它,女
8701,江蘇,男
8687,北京,女
11292,上海,女
11729,河南,女
8154,其它,女
11435,廣東,女
9595,廣東,女
11438,湖北,女
2634,江蘇,男
11213,山東,女
11533,四川,女
3282,山東,女
1848,上海,女
10326,上海,女
12073,北京,男
11474,北京,男
9990,江蘇,女
11842,遼寧,女
7170,北京,女
7547,上海,女
6125,山東,女
9274,浙江,女
4098,北京,女
7347,安徽,女
4234,四川,女
5729,海外,女
2470,廣東,男
5385,河北,女
6615,江蘇,女
11488,重慶,女
9268,遼寧,女
5420,北京,女
6436,山東,女
6473,江蘇,女
1941,廣東,女
8848,廣東,男
7520,北京,女
11854,廣東,女
5188,廣東,男
5954,海外,女
8357,北京,女
2314,廣東,女
3560,上海,女
10562,廣東,男
8870,上海,男
10576,北京,女
5694,天津,男
12259,廣東,女
5279,江蘇,女
7894,海外,女
8056,吉林,男
2724,黑龍江,女
4879,北京,女
9305,上海,女
11405,上海,女
10846,湖北,女
12435,廣東,女
6735,其它,男
11352,廣東,女
8115,臺灣,男
4574,北京,女
10150,北京,女
8249,上海,女
8113,北京,男
2040,廣東,女
10295,福建,女
12605,海外,女
6640,浙江,女
3864,吉林,女
4522,上海,女
9731,廣東,女
11303,廣東,女
6198,北京,男
8080,山西,男
9927,山東,女
12758,浙江,男
4650,天津,女
5223,廣東,女
4232,北京,女
6014,廣東,男
11872,臺灣,女
7144,北京,女
10631,上海,女
11416,浙江,男
5136,香港,女
10336,遼寧,女
5399,黑龍江,女
12665,北京,女
5777,其它,女
5977,上海,女
9032,北京,女
10055,廣東,女
12390,廣東,女
12711,北京,女
8055,黑龍江,女
2619,重慶,男
10749,陝西,男
7922,北京,男
10416,浙江,女
7388,安徽,女
5305,安徽,女
5242,天津,男
7714,廣東,女
4938,廣東,女
10415,四川,女
8117,北京,男
8784,北京,男
10714,湖南,男
6648,上海,女
2664,福建,女
4940,四川,女
1787,山東,男
10211,上海,女
9515,廣東,女
9138,廣東,女
6345,浙江,男
7420,北京,女
12220,湖南,女
12081,上海,男
4459,北京,女
4615,北京,男
8013,四川,女
11957,北京,女
8319,北京,女
6869,江蘇,女
8314,重慶,女
8822,北京,女
9493,北京,女
4948,北京,女
9471,山東,女
4567,江蘇,男
7381,江蘇,女
11380,福建,女
9710,北京,男
5179,廣東,女
6495,天津,男
8735,浙江,女
12141,河北,女
9626,四川,女
10299,浙江,女
6019,其它,女
12003,上海,男
12080,遼寧,女
4488,廣東,女
4622,重慶,女
2226,重慶,女
5350,湖北,女
8279,河南,男
11792,湖北,女
7068,河北,女
2304,北京,女
8444,香港,男
7480,廣東,女
5696,其它,男
7217,浙江,女
4450,北京,女
9088,北京,女
7426,吉林,女
10593,澳門,女
8996,河北,女
6073,浙江,女
10480,浙江,女
12518,北京,男
4006,北京,女
11640,四川,女
9539,浙江,男
5922,湖北,女
8038,天津,女
2390,浙江,女
1905,四川,男
11758,上海,女
10979,遼寧,男
12659,香港,男
12177,北京,女
11932,北京,男
3714,河北,女
8486,四川,女
8534,北京,女
12412,天津,女
7946,山東,男
7180,福建,男
4610,青海,男
7012,江蘇,女
10221,上海,女
12037,河南,男
12555,上海,男
4708,廣東,女
12137,廣東,男
7934,四川,女
11998,河北,男
9215,福建,女
9983,其它,女
9165,海外,女
11339,上海,女
4368,天津,女
2441,上海,女
2818,江蘇,女
10534,江蘇,女
12477,廣東,女
12698,北京,女
12013,上海,男
8782,北京,男
5358,上海,女
10867,北京,女
4634,河北,女
3033,湖北,男
5374,上海,男
3753,北京,女
6029,福建,女
4728,上海,女
5606,黑龍江,男
8045,其它,男
11215,海外,女
1966,廣東,女
11197,臺灣,女
7504,廣西,女
3910,寧夏,男
3615,山東,女
11143,上海,女
11857,四川,女
12748,北京,女
10375,廣東,女
4291,福建,女
3231,廣東,女
8118,北京,女
12600,遼寧,女
2149,北京,女
1869,海外,女
11940,山東,女
11735,山東,女
8904,其它,女
12254,廣西,男
8392,海外,女
3402,北京,女
8138,北京,男
11099,北京,女
9170,北京,女
10605,北京,女
9321,湖南,女
11776,廣東,女
2753,河北,女
2674,四川,女
11022,上海,男
5514,上海,女
3363,安徽,女
9589,福建,男
9622,海外,男
2962,上海,男
9544,上海,女
11249,四川,男
2494,上海,女
4951,河北,女
5043,上海,男
5158,上海,女
1789,其它,女
2765,天津,女
7931,香港,女
5992,浙江,女
4901,上海,女
3015,四川,女
8088,安徽,女
8212,上海,女
10284,黑龍江,女
2001,河北,女
4699,上海,女
4906,上海,女
9292,上海,女
2017,臺灣,女
7427,廣東,男
10219,上海,女
12247,遼寧,女
3963,北京,女
4024,吉林,男
8443,四川,女
11980,北京,女
12070,江蘇,男
8362,廣東,女
12620,浙江,男
6135,四川,男
6040,廣東,女
1975,江蘇,女
5986,上海,女
9172,北京,男
2088,天津,女
5237,雲南,男
7173,上海,女
10531,上海,女
6215,北京,女
7320,遼寧,女
11468,四川,女
3867,上海,女
7391,江蘇,女
4295,北京,女
11657,廣東,男
3617,雲南,女
9252,香港,女
8166,北京,女
5661,浙江,女
10674,安徽,女
8724,北京,男
3627,廣東,女
5228,山西,女
11086,山東,女
10497,福建,男
6635,雲南,女
9701,上海,女
3351,黑龍江,女
9914,上海,男
5701,廣東,男
7201,內蒙古,男
4381,廣西,男
12114,上海,女
8673,廣東,女
9881,上海,女
6892,江蘇,女
7224,河南,女
8173,北京,女
10218,內蒙古,女
5019,廣東,女
9683,上海,女
2546,北京,男
9078,北京,女
9270,北京,男
2512,黑龍江,女
4238,江西,女
7711,黑龍江,女
10932,其它,女
10116,北京,女
9636,江蘇,女
2438,浙江,女
2278,廣東,女
5533,湖北,女
8350,香港,女
5609,遼寧,女
10890,黑龍江,女
7086,其它,女
9017,山東,男
5997,重慶,女
8198,北京,女
10572,江蘇,女
8112,北京,女
8227,浙江,女
8348,香港,女
2995,江蘇,女
11651,山東,女
6582,臺灣,女
7590,廣東,男
2391,吉林,女
8074,雲南,男
4391,廣東,女
10279,上海,女
8145,北京,女
3855,廣東,男
6765,廣東,女
7949,北京,女
6864,廣東,男
3776,廣東,女
8050,上海,女
4465,黑龍江,男
10915,廣東,女
2328,江西,女
4264,北京,女
8711,廣東,女
10105,貴州,女
6822,福建,女
8272,湖南,男
7640,貴州,女
6801,遼寧,女
9269,北京,男
6728,香港,女
8610,山東,女
6041,上海,女
4245,吉林,女
10523,北京,男
8053,上海,女
7533,黑龍江,女
3782,廣東,女
2803,天津,女
12762,其它,女
4562,江蘇,女
8831,海外,女
5404,遼寧,女
10991,上海,女
12485,臺灣,女
6755,遼寧,女
5768,北京,男
12618,上海,男
5988,黑龍江,女
8725,廣東,女
11555,北京,女
3752,浙江,男
7703,北京,女
7319,新疆,男
10072,廣東,女
5669,山東,女
2371,廣東,女
3396,北京,男
12446,安徽,女
5247,海外,女
4183,上海,女
6419,北京,女
9262,山西,女
2095,其它,女
2189,黑龍江,女
12723,天津,男
12638,內蒙古,女
12773,北京,女
11817,其它,女
4260,湖南,女
8868,北京,女
5860,廣東,男
10384,海外,女
9121,廣東,女
5720,北京,女
4216,山東,女
9129,海外,男
12179,山東,女
2917,福建,男
11261,海外,女
5543,陝西,男
7029,黑龍江,女
12292,其它,男
12216,北京,男
2944,河北,女
5319,上海,女
1942,四川,女
4927,廣東,女
12411,上海,男
7577,遼寧,女
11671,安徽,女
5459,浙江,女
11323,浙江,女
12537,廣東,女
2591,廣東,女
2976,內蒙古,女
3557,河北,女
7973,上海,男
4935,湖南,女
8624,臺灣,男
7663,北京,女
6385,廣東,男
9266,海外,男
8466,浙江,女
11184,陝西,女
11917,寧夏,女
8984,北京,男
2186,湖南,男
4120,上海,女
9505,上海,男
8928,北京,女
9364,上海,男
3479,北京,男
1977,上海,男
9946,上海,女
8176,海外,女
10773,海外,女
3561,浙江,男
2492,北京,男
3544,上海,女
8999,北京,女
6610,河北,女
6361,四川,男
6977,其它,女
4088,河北,女
3757,湖北,女
9259,香港,女
7549,新疆,男
11396,山東,女
12705,廣東,女
2910,廣東,女
6091,黑龍江,女
11952,江蘇,女
9007,臺灣,男
10447,浙江,女
2341,江蘇,男
8183,海外,女
11065,北京,女
9358,海外,女
7523,湖北,女
10515,廣東,女
11224,北京,女
4493,北京,男
4441,新疆,男
8880,北京,女
9426,河北,男
8285,黑龍江,女
4354,河北,女
11760,河北,男
10944,吉林,女
12521,湖南,女
2633,海外,女
10216,黑龍江,女
6070,浙江,女
6825,湖北,女
8406,海外,女
5647,遼寧,女
8766,廣東,男
5124,北京,女
7172,天津,女
11544,海外,男
4721,北京,女
2087,臺灣,女
2969,浙江,女
8226,其它,男
4752,浙江,女
7332,江蘇,女
2590,江蘇,女
7323,北京,女
12280,江蘇,男
9011,北京,男
3111,其它,女
12196,河北,女
7574,其它,男
5139,廣東,女
5548,上海,女
12680,廣西,女
5516,吉林,女
5203,上海,男
10265,四川,女
10235,天津,女
9123,廣東,女
8721,廣東,女
11232,內蒙古,女
10082,浙江,男
9579,上海,女
2720,上海,女
9199,內蒙古,女
6832,湖南,男
10648,北京,女
8689,遼寧,女
2200,其它,女
2192,上海,女
3159,內蒙古,女
8175,北京,男
3191,廣西,女
9112,山東,女
11294,江蘇,女
2027,山東,男
12202,浙江,女
11480,其它,女
7514,河南,男
5432,廣西,女
9640,內蒙古,女
6685,上海,女
9562,福建,女
11621,浙江,女
2576,浙江,女
2397,上海,女
3382,上海,男
10312,福建,男
3276,香港,女
12009,香港,男
8830,廣西,女
5738,黑龍江,女
6875,湖北,女
3107,天津,女
6172,海外,男
5667,河南,女
6333,其它,女
4019,安徽,女
6563,四川,女
3398,北京,女
6878,安徽,女
4954,湖南,女
10850,貴州,女
7045,湖南,女
12626,廣東,男
3997,其它,女
6363,廣東,女
4414,北京,男
11504,廣東,男
6975,北京,女
8507,其它,女
12681,廣東,男
1790,上海,女
6753,廣東,女
11030,四川,女
8054,海外,女
4808,廣西,女
9568,海外,女
4749,其它,女
10986,江蘇,男
6781,浙江,女
8375,廣東,男
7546,北京,男
11274,北京,女
11089,河南,女
1825,四川,女
7333,浙江,女
9954,江西,女
5603,重慶,男
5705,浙江,女
4691,北京,女
7071,廣東,女
8108,上海,女
5122,廣東,女
11816,北京,女
11839,上海,男
5587,浙江,女
7050,陝西,女
6835,陝西,女
11166,雲南,女
4415,北京,女
7941,湖北,女
4561,四川,女
8709,廣東,女
2339,湖北,男
4046,江蘇,女
10975,上海,男
2081,其它,女
10832,北京,女
8159,北京,男
9143,陝西,男
11459,其它,男
11247,上海,女
9018,北京,男
9257,臺灣,男
10460,天津,女
1746,廣東,女
12549,黑龍江,女
4838,浙江,女
8447,上海,女
8310,上海,女
5769,其它,女
5781,浙江,女
8119,上海,男
5975,江西,女
5089,海南,男
10645,浙江,男
5558,安徽,女
6940,遼寧,女
9499,廣東,女
4969,上海,女
1729,四川,女
10317,福建,女
6264,北京,女
6236,北京,女
9604,江蘇,女
8855,上海,女
10160,上海,女
8245,廣東,女
7176,陝西,女
7048,北京,女
4826,廣西,女
1996,河南,女
11848,內蒙古,女
4584,上海,女
4418,湖北,女
3122,江西,女
9699,北京,男
2343,遼寧,女
3998,其它,女
6937,海外,女
12470,其它,女
12210,廣東,女
10799,河北,女
5423,遼寧,女
3804,上海,女
6376,陝西,女
9069,香港,男
11569,上海,女
9263,上海,男
12607,福建,女
6109,遼寧,女
9105,上海,女
8039,浙江,男
2061,福建,女
6530,北京,女
2570,湖南,女
6124,江蘇,女
11770,山東,男
11375,四川,女
9353,上海,男
4033,北京,女
3623,福建,女
11234,河北,女
11594,重慶,男
10662,廣東,女
9725,天津,女
3991,北京,女
8619,江蘇,女
5286,河南,女
8487,新疆,女
8184,山東,男
8608,湖南,女
9418,北京,男
9583,香港,女
5876,浙江,女
7616,山東,女
6522,安徽,女
4953,北京,女
2389,河北,女
3245,上海,女
6754,浙江,女
8253,山東,男
1796,山西,男
12643,天津,女
3718,北京,女
6767,其它,男
2815,北京,女
9303,海外,女
12300,河南,女
11618,河南,女
12230,廣東,男
3892,江蘇,女
5486,浙江,女
11325,湖南,女
9345,山東,女
7980,貴州,女
9823,上海,女
8099,河北,男
6242,福建,男
4062,四川,男
3203,上海,男
5502,四川,女
6916,廣東,男
10075,江蘇,女
3071,海外,女
2738,北京,女
11299,廣東,男
6160,其它,女
8923,四川,女
8205,河南,女
6145,北京,女
4299,山東,女
6119,浙江,女
3484,四川,女
6433,江蘇,女
4548,其它,女
1866,江蘇,女
7986,其它,女
4203,寧夏,女
10133,廣西,女
8976,湖南,女
2053,山西,女
6398,福建,女
5356,上海,女
2595,陝西,男
7311,湖北,女
4947,廣西,女
8571,內蒙古,女
3662,北京,女
3218,浙江,女
8530,北京,女
8001,天津,女
9182,北京,男
5511,江蘇,女
8881,上海,男
8180,北京,男
3317,北京,女
2023,廣東,女
10907,香港,男
10064,北京,男
8574,海外,女
11802,河北,女
2000,四川,女
12807,香港,女
7089,上海,女
10640,浙江,女
5918,北京,女
11942,北京,女
8132,浙江,女
7018,北京,男
6476,湖南,男
5053,江西,女
3004,遼寧,女
12121,北京,女
12506,北京,女
2825,江蘇,女
10037,上海,男
7543,北京,女
3604,四川,女
6199,浙江,女
7605,山東,女
5564,廣東,女
7652,上海,女
6649,浙江,女
8807,香港,男
10967,浙江,女
8271,黑龍江,女
2112,廣西,女
12708,遼寧,女
7042,江蘇,女
2417,重慶,女
1847,重慶,男
4798,廣東,女
3690,山東,女
7608,江蘇,女
6157,上海,女
11511,上海,女
4072,廣東,女
6695,天津,女
7679,黑龍江,女
5791,江蘇,女
10456,上海,女
5843,天津,女
12725,廣東,女
11180,江蘇,女
8927,上海,女
2110,江蘇,男
6153,內蒙古,女
4984,四川,女
6274,陝西,女
6428,山東,女
11906,海外,女
2856,江蘇,男
5099,湖北,男
1835,黑龍江,男
8532,上海,女
4640,上海,女
10388,上海,女
6776,福建,女
9244,河南,男
11267,廣東,女
9920,廣西,男
10080,湖南,女
11788,其它,女
2406,北京,男
2847,江蘇,女
9892,上海,女
3335,新疆,男
8909,廣東,女
12206,陝西,男
9280,北京,男
3747,廣東,男
7486,上海,女
8910,上海,女
10229,湖北,女
5764,山東,女
11021,上海,女
11080,廣東,女
3792,海外,男
9391,上海,女
11749,河南,女
9314,北京,男
4727,上海,女
3173,廣東,女
9989,重慶,女
3504,江蘇,女
3648,遼寧,女
8488,臺灣,女
5415,北京,男
12766,北京,男
8926,海南,男
4701,青海,女
6917,安徽,女
5626,江蘇,女
4869,重慶,女
9535,上海,女
6760,浙江,女
9547,北京,女
8579,吉林,女
7989,天津,男
9355,北京,男
9706,北京,女
11559,雲南,男
12770,黑龍江,女
12714,江西,女
8760,雲南,男
5728,內蒙古,男
3622,上海,女
8152,山東,男
8215,湖北,男
5723,廣東,女
11641,北京,女
4899,北京,男
3206,山東,男
4943,臺灣,女
5556,河北,女
9617,江蘇,女
2643,陝西,女
11884,江西,男
4078,貴州,女
9771,廣東,男
3646,廣東,女
12624,重慶,女
5147,海外,男
11606,上海,女
12332,上海,男
2429,四川,女
4417,四川,女
2034,黑龍江,女
12656,香港,男
4455,上海,女
4837,雲南,女
2531,上海,女
12414,河南,女
5167,北京,女
3847,浙江,女
2468,重慶,女
7999,北京,男
12030,廣東,男
6516,河南,女
6963,上海,女
12050,上海,男
5980,海外,女
8297,遼寧,女
11791,北京,女
4406,臺灣,女
6447,北京,女
11408,廣東,女
3695,上海,女
10868,浙江,女
1984,貴州,女
5644,河北,男
4781,河南,女
7241,山西,女
9610,其它,女
3438,其它,女
4555,遼寧,女
3829,湖北,女
8192,貴州,女
12589,廣東,男
10532,上海,女
10049,其它,女
3746,上海,女
10886,上海,女
2892,廣東,女
4413,上海,女
4294,福建,女
12496,河南,女
8370,廣東,男
3366,廣西,女
8244,其它,女
9204,北京,女
10076,江西,女
10909,北京,女
11969,上海,女
8041,香港,女
3136,北京,女
9441,四川,女
3166,北京,女
8081,北京,女
3174,北京,女
5480,重慶,女
12593,河南,女
8188,山東,女
3554,北京,女
2045,其它,女
11645,浙江,女
1891,北京,女
6032,臺灣,男
8299,北京,女
8404,北京,男
2523,廣東,女
5288,北京,女
12321,重慶,男
11790,廣西,女
9486,海外,男
6699,廣東,女
3502,廣東,女
2731,江蘇,女
4129,廣東,女
4563,遼寧,女
6629,北京,男
12218,湖南,女
11251,山東,男
5088,新疆,女
8560,上海,女
9663,北京,男
12236,廣東,女
4997,湖北,男
8035,廣西,女
9042,廣東,女
8131,香港,女
6424,北京,男
12055,廣東,男
1993,四川,男
3700,河南,女
9433,貴州,男
4511,山西,女
12581,河北,男
5519,江蘇,女
8497,北京,男
8973,北京,女
8194,上海,女
8614,北京,女
6772,海外,男
8020,北京,女
9517,北京,女
3632,上海,女
12775,貴州,女
10824,上海,女
2347,吉林,女
4055,貴州,女
4369,上海,女
5746,天津,男
7098,上海,女
2050,其它,女
6013,其它,女
6677,吉林,女
3188,湖北,女
12427,上海,女
8234,上海,女
9238,廣東,男
12345,廣東,女
8759,上海,女
4900,江蘇,女
2067,其它,女
2716,海外,男
11486,遼寧,女
3327,重慶,女
